latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-25.97133,-60.80726,306.7,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,292,4.6,N
-25.9662,-60.76572,314,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,291.8,3.5,N
-25.9156,-61.65842,304.1,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,292.8,1.5,N
-25.90859,-61.65791,308.1,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,293.3,1.5,N
-25.90909,-61.27822,327.7,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,292.9,5.2,N
-25.90867,-61.28584,332.3,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,293.5,5.2,N
-25.25772,-61.68876,314.8,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,293.6,3.6,N
-25.25815,-61.68169,326.6,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,294,3.6,N
-24.92791,-62.95155,303.5,0.6,0.7,2017-08-25,06:12,N,nominal,1.0NRT,288.4,1.2,N
-24.92751,-62.95735,302.4,0.6,0.7,2017-08-25,06:12,N,nominal,1.0NRT,288.5,1.2,N
-24.92143,-62.95097,308.9,0.6,0.7,2017-08-25,06:12,N,nominal,1.0NRT,288.7,1.6,N
-24.92104,-62.95676,307.6,0.6,0.7,2017-08-25,06:12,N,nominal,1.0NRT,289.2,1.6,N
-24.92202,-62.95163,315.3,0.6,0.7,2017-08-25,06:12,N,nominal,1.0NRT,288.9,2.2,N
-24.92159,-62.95742,307.8,0.6,0.7,2017-08-25,06:12,N,nominal,1.0NRT,289.4,2.9,N
-24.62203,-60.43201,330.3,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,291,7.4,N
-24.62161,-60.44033,321.9,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.7,7.4,N
-24.62119,-60.44862,332.1,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.6,9.9,N
-24.61462,-60.43146,341.7,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,291.2,16.9,N
-24.6142,-60.43977,367,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,291.1,16.9,N
-24.61378,-60.44807,332,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290,19.1,N
-24.62369,-60.43155,311.1,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.2,3.2,N
-24.62322,-60.43985,311.5,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.3,3.9,N
-24.62275,-60.44813,315.2,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.4,3.9,N
-24.61628,-60.43103,339.3,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,291.2,15.3,N
-24.61582,-60.43933,367,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,291.4,15.2,N
-24.61535,-60.44762,356.5,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.9,15.2,N
-24.60841,-60.43881,310.7,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,289.9,15.2,N
-24.42408,-60.69767,340.5,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,291.1,11.1,N
-24.42426,-60.69311,316.5,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.5,3.9,N
-24.42377,-60.70108,326,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.8,3.9,N
-24.41648,-60.70056,304.9,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.3,3.9,N
-23.8191,-64.42184,323.8,0.4,0.6,2017-08-25,06:12,N,nominal,1.0NRT,287.3,2.9,N
-23.81323,-64.42117,300,0.4,0.6,2017-08-25,06:12,N,nominal,1.0NRT,287.1,0.5,N
-23.8946,-61.51562,312.8,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,292.8,2.8,N
-23.89415,-61.52258,328.5,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,293.8,7,N
-23.88764,-61.51508,313.9,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,292.8,3.4,N
-23.88675,-61.52893,314.9,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,293.2,6.1,N
-23.8872,-61.52201,342,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,294.3,6.1,N
-23.58317,-60.7113,314,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.4,2.2,N
-23.58272,-60.71905,305.6,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290,2.2,N
-23.57593,-60.71073,308.1,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.2,2.2,N
-23.56824,-60.71788,309.6,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.6,6.7,N
-23.56869,-60.71014,341.2,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.9,6.7,N
-23.56056,-60.72504,311.4,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.4,4.8,N
-23.58208,-60.7146,325,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.7,3.1,N
-23.57484,-60.71407,316.7,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.5,3.1,N
-23.5676,-60.7135,344.5,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,291.3,10.3,N
-23.55939,-60.72841,315.1,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.8,7.2,N
-23.55408,-60.69687,306,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,289.9,4.3,N
-23.5536,-60.70462,326.8,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.6,6.1,N
-23.55167,-60.73557,324.6,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.8,12.1,N
-23.54492,-60.7273,312.6,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.4,9.6,N
-23.54635,-60.70406,328.2,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,291,6.1,N
-23.54444,-60.73502,367,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,292.3,12.1,N
-23.53768,-60.72672,308.9,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,291,2.6,N
-23.51851,-60.80243,311.2,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.9,1.9,N
-23.51131,-60.80185,314,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.6,1.9,N
-23.5106,-60.69359,303.7,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.3,3,N
-23.51106,-60.68581,325.5,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,291.1,3,N
-23.48887,-60.69172,306.5,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.6,1.5,N
-23.48208,-60.68338,313.8,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.3,3.9,N
-23.47258,-60.72157,315.5,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,291,3,N
-23.4507,-61.08979,314.8,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,291.2,2.7,N
-23.45026,-61.09706,310.2,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,291.3,2.7,N
-23.47483,-60.68279,327.1,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.8,3.9,N
-23.46713,-60.68998,331.4,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,291.4,9,N
-23.46669,-60.69773,336.6,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,291.1,12.5,N
-23.46624,-60.70549,339.9,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,291.3,12.5,N
-23.46579,-60.71324,340.3,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,291.3,16.1,N
-23.45989,-60.68938,315.6,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.8,9,N
-23.459,-60.7049,317.5,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.9,12.5,N
-23.45944,-60.69713,367,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,292.5,12.5,N
-23.5159,-60.80477,313.7,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.8,3.6,N
-23.51636,-60.68903,307.4,0.8,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.8,2.5,N
-23.5092,-60.79663,303.2,0.7,0.8,2017-08-25,06:12,N,nominal,1.0NRT,290.4,2.1,N
